InterpCrv
13.46990,.43004,.00000
13.47484,.43377,.00000
13.47689,.43438,.00000
13.48088,.43520,.00000
13.49061,.43627,.00000
13.50970,.43700,.00000
13.52862,.43703,.00000
13.54744,.43669,.00000
13.58492,.43537,.00000
13.62227,.43351,.00000
13.65952,.43126,.00000
13.69669,.42871,.00000
13.73377,.42593,.00000
13.77071,.42301,.00000
13.80766,.42006,.00000
13.84474,.41682,.00000
13.88188,.41328,.00000
13.91906,.40936,.00000
13.95628,.40501,.00000
13.99351,.40019,.00000
14.03077,.39485,.00000
14.06802,.38895,.00000
14.10527,.38247,.00000
14.14250,.37536,.00000
14.17968,.36759,.00000
14.21678,.35909,.00000
enter
InterpCrv
13.46990,.43004,.00000
13.47228,.42413,.00000
13.47391,.42257,.00000
13.47728,.41996,.00000
13.48600,.41476,.00000
13.50387,.40656,.00000
13.52198,.39972,.00000
13.54022,.39366,.00000
13.57697,.38313,.00000
13.61394,.37413,.00000
13.65110,.36634,.00000
13.68842,.35960,.00000
13.72589,.35384,.00000
13.76358,.34903,.00000
13.80136,.34529,.00000
13.83909,.34255,.00000
13.87680,.34064,.00000
13.91452,.33951,.00000
13.95223,.33912,.00000
13.98995,.33945,.00000
14.02766,.34046,.00000
14.06538,.34211,.00000
14.10311,.34436,.00000
14.14085,.34715,.00000
14.17862,.35043,.00000
14.21644,.35409,.00000
enter
