InterpCrv
.00000,.00000,0.0
.01000,.09804,0.0
.02000,.13587,0.0
.03000,.16419,0.0
.04000,.18759,0.0
.05000,.20784,0.0
.06000,.22585,0.0
.07000,.24215,0.0
.08000,.25709,0.0
.09000,.27092,0.0
.10000,.28381,0.0
.11000,.29590,0.0
.12000,.30729,0.0
.13000,.31807,0.0
.14000,.32830,0.0
.15000,.33803,0.0
.16000,.34733,0.0
.17000,.35621,0.0
.18000,.36473,0.0
.19000,.37290,0.0
.20000,.38076,0.0
.21000,.38833,0.0
.22000,.39562,0.0
.23000,.40267,0.0
.24000,.40947,0.0
.25000,.41604,0.0
.26000,.42241,0.0
.27000,.42858,0.0
.28000,.43456,0.0
.29000,.44036,0.0
.30000,.44599,0.0
.31000,.45146,0.0
.32000,.45678,0.0
.33000,.46196,0.0
.34000,.46699,0.0
.35000,.47189,0.0
.36000,.47667,0.0
.37000,.48132,0.0
.38000,.48586,0.0
.39000,.49028,0.0
.40000,.49460,0.0
.41000,.49882,0.0
.42000,.50293,0.0
.43000,.50695,0.0
.44000,.51088,0.0
.45000,.51473,0.0
.46000,.51848,0.0
.47000,.52216,0.0
.48000,.52576,0.0
.49000,.52928,0.0
.50000,.53273,0.0
.51000,.53610,0.0
.61000,.56647,0.0
.71000,.59189,0.0
.81000,.61369,0.0
.91000,.63283,0.0
1.01000,.65000,0.0
1.11000,.66570,0.0
1.21000,.68032,0.0
1.31000,.69410,0.0
1.41000,.70722,0.0
1.51000,.71981,0.0
1.61000,.73191,0.0
1.71000,.74355,0.0
1.81000,.75470,0.0
1.91000,.76533,0.0
2.01000,.77538,0.0
2.11000,.78479,0.0
2.21000,.79348,0.0
2.31000,.80140,0.0
2.41000,.80848,0.0
2.51000,.81467,0.0
2.61000,.81993,0.0
2.71000,.82426,0.0
2.81000,.82765,0.0
2.91000,.83015,0.0
3.01000,.83184,0.0
3.11000,.83281,0.0
3.21000,.83324,0.0
3.31000,.83333,0.0
3.41000,.83333,0.0
3.51000,.83333,0.0
3.61000,.83333,0.0
3.71000,.83333,0.0
3.81000,.83333,0.0
3.91000,.83333,0.0
4.01000,.83333,0.0
4.11000,.83333,0.0
4.21000,.83333,0.0
4.31000,.83333,0.0
4.41000,.83333,0.0
4.51000,.83333,0.0
4.61000,.83333,0.0
4.71000,.83333,0.0
4.81000,.83333,0.0
4.91000,.83333,0.0
5.01000,.83333,0.0
5.11000,.83333,0.0
5.21000,.83333,0.0
5.31000,.83333,0.0
5.41000,.83333,0.0
5.51000,.83333,0.0
5.61000,.83333,0.0
5.71000,.83333,0.0
5.81000,.83333,0.0
5.91000,.83333,0.0
6.01000,.83333,0.0
6.11000,.83333,0.0
6.21000,.83333,0.0
6.31000,.83333,0.0
6.41000,.83333,0.0
6.51000,.83333,0.0
6.61000,.83333,0.0
6.71000,.83333,0.0
6.81000,.83333,0.0
6.91000,.83333,0.0
7.01000,.83333,0.0
7.11000,.83333,0.0
7.21000,.83333,0.0
7.31000,.83333,0.0
7.41000,.83333,0.0
7.50999,.83333,0.0
7.60999,.83333,0.0
7.70999,.83333,0.0
7.80999,.83333,0.0
7.90999,.83333,0.0
8.00999,.83333,0.0
8.10999,.83333,0.0
8.21000,.83333,0.0
8.31000,.83333,0.0
8.41000,.83333,0.0
8.51000,.83333,0.0
8.61000,.83333,0.0
8.71000,.83333,0.0
8.81000,.83333,0.0
8.91000,.83333,0.0
9.01000,.83333,0.0
9.11000,.83333,0.0
9.21000,.83333,0.0
9.31000,.83333,0.0
9.41000,.83333,0.0
9.51000,.83333,0.0
9.61000,.83333,0.0
9.71000,.83333,0.0
9.81000,.83333,0.0
9.91000,.83333,0.0
10.01000,.83333,0.0
10.11000,.83333,0.0
10.21000,.83333,0.0
10.31000,.83333,0.0
10.41000,.83333,0.0
10.51000,.83333,0.0
10.61000,.83333,0.0
10.71000,.83329,0.0
10.81001,.83267,0.0
10.91001,.83072,0.0
11.01001,.82692,0.0
11.11001,.82087,0.0
11.21001,.81233,0.0
11.31001,.80116,0.0
11.41001,.78730,0.0
11.51001,.77076,0.0
11.61001,.75162,0.0
11.71001,.72999,0.0
11.81001,.70601,0.0
11.91001,.67988,0.0
12.01001,.65177,0.0
12.11001,.62193,0.0
12.21001,.59057,0.0
12.31001,.55794,0.0
12.41001,.52430,0.0
12.51001,.48991,0.0
12.61001,.45504,0.0
12.71001,.41995,0.0
12.81001,.38492,0.0
12.91001,.35024,0.0
13.01001,.31618,0.0
13.11001,.28302,0.0
13.21001,.25107,0.0
13.31001,.22065,0.0
13.41002,.19212,0.0
13.51002,.16593,0.0
13.61002,.14264,0.0
13.71002,.12307,0.0
13.81002,.10832,0.0
13.91002,.09970,0.0
14.01002,.09744,0.0
14.02002,.09708,0.0
14.03002,.09661,0.0
14.04002,.09604,0.0
14.05002,.09537,0.0
14.06002,.09458,0.0
14.07002,.09369,0.0
14.08002,.09268,0.0
14.09002,.09155,0.0
14.10002,.09030,0.0
14.11002,.08892,0.0
14.12002,.08741,0.0
14.13002,.08575,0.0
14.14002,.08395,0.0
14.15002,.08199,0.0
14.16002,.07985,0.0
14.17002,.07753,0.0
14.18002,.07501,0.0
14.19002,.07227,0.0
14.20002,.06927,0.0
14.21002,.06600,0.0
14.22002,.06239,0.0
14.23002,.05839,0.0
14.24002,.05392,0.0
14.25002,.04884,0.0
14.26002,.04293,0.0
14.27002,.03581,0.0
14.28002,.02648,0.0
14.29002,.01003,0.0
enter
Revolve
SelAll
enter
.00000,.00000,0.0
14.29002,.01003,0.0
0
360
enter
